Date,Open ,High ,Low ,Close 
8/2/2004,22341.86,22493.12,21928.85,22448.01
7/30/2004,22224.13,22533.91,22110.86,22336.87
7/29/2004,22168.61,22365.75,22019.44,22227.78
7/28/2004,21740,22213.37,21613.23,22168.28
7/27/2004,21325.22,21813.49,21235.68,21737
7/26/2004,21634.94,21930.3,21056.09,21317.7
7/23/2004,21728.69,22100.13,21558.58,21591.09
7/22/2004,21821.29,21937.52,21489.83,21730.32
7/21/2004,22362.42,22516.22,21775.64,21810.32
7/20/2004,22115.47,22425.57,22045.6,22361.24
7/19/2004,22444.52,22517.83,22045.4,22102.43
7/16/2004,22064.17,22676,22064.17,22447.13
7/15/2004,21679.23,22197.82,21679.23,22064.66
7/14/2004,21675.54,22090.01,21372.64,21672.67
7/13/2004,21533.29,21759.33,21455.5,21676.63
7/12/2004,20885.02,21560.53,20885.02,21532.23
7/8/2004,21167,21167,20821.24,20887.39
7/7/2004,21190.38,21364.45,21118.31,21171.23
7/6/2004,21669.44,21669.44,21123.86,21188.05
7/5/2004,21565.18,21774.62,21428.55,21670.29
7/2/2004,21348.67,21746.75,21348.67,21568.36
7/1/2004,21152.18,21394.15,21094.33,21348.67
6/30/2004,20809.07,21183.47,20733.04,21148.91
6/29/2004,20352.28,20832.98,20352.28,20800.84
6/28/2004,20750.23,20892.24,20350.91,20350.91
6/25/2004,20708.33,20939.98,20668.62,20750.23
6/24/2004,20837.22,21068.22,20681.35,20708.33
6/23/2004,20199.2,20836.11,20199.2,20836.11
6/22/2004,20293.04,20359.77,20069.93,20199.2
6/21/2004,20335.61,20654.09,20274.03,20293.04
6/18/2004,20329.96,20454.8,20076.41,20333.33
6/17/2004,20459.75,20697.29,20202.83,20334.6
6/16/2004,20050.1,20514.31,20006.1,20459.75
6/15/2004,19496.25,20047.46,19496.25,20047.46
6/14/2004,19833.17,19833.17,19370.88,19487.69
6/11/2004,19864.7,19979.26,19788.95,19834.46
6/9/2004,20269.08,20297.93,19797.45,19864.7
6/8/2004,20446.77,20529.32,20158.54,20283.7
6/7/2004,19825.85,20487.09,19825.85,20446.77
6/4/2004,19404.32,19901.98,19404.32,19818.73
6/3/2004,19723.31,19775.68,19332.38,19399.96
6/2/2004,19552.64,19922.55,19552.64,19716.63
6/1/2004,19544.72,19613,19176.53,19545.82
5/31/2004,19671.82,19769.44,19420.6,19544.67
5/28/2004,19734.35,19990.85,19579.84,19667.38
5/27/2004,19068.98,19763.09,19060.54,19734.35
5/26/2004,18859.52,19078.75,18737.2,19069.44
5/25/2004,18674.68,18869.04,18589.94,18859.52
5/24/2004,18287.67,18670.07,18287.67,18669.3
5/21/2004,18239.12,18386.84,18041.2,18285.49
5/20/2004,18688.01,18688.01,18228.76,18240.06
5/19/2004,18601.61,19120.34,18601.61,18688.22
5/18/2004,18124.71,18610.24,18124.71,18556.29
5/17/2004,18608.81,18608.81,17973.14,18122.37
5/14/2004,18420.63,18951.94,18420.63,18611.21
5/13/2004,18325.66,18619.3,17901.54,18401.76
5/12/2004,18543.39,18745.32,17885.24,18325.66
5/11/2004,17607.33,18582.77,17607.33,18536.62
5/10/2004,18615.73,18615.73,17601.07,17604.12
5/7/2004,19183.87,19183.87,18572.54,18620.01
5/6/2004,20018.84,20018.84,19188.54,19190.48
5/5/2004,20013.14,20342.1,19835.4,20026.24
5/4/2004,19708.53,20194.87,19708.53,19987.56
5/3/2004,19621.85,19777.48,19085.75,19708.58
4/30/2004,19870.76,20172.16,19508.19,19607.23
4/29/2004,20481.45,20756.13,19675.56,19865.21
4/28/2004,21316.64,21373.68,20473.62,20473.62
4/27/2004,21324.02,21714.66,21253.73,21316.64
4/26/2004,21588.32,21778.27,21286.43,21323.63
4/23/2004,21141.61,21625.27,21141.61,21590.47
4/22/2004,21077.52,21182.03,20731.52,21141.61
4/20/2004,21626.72,21665.33,21067.96,21077.59
4/19/2004,21772.78,21863.99,21417.42,21626.72
4/16/2004,21726.62,21937.89,21591.96,21768.93
4/15/2004,22311.96,22311.96,21482.56,21739.46
4/14/2004,22618.03,22618.03,22165.11,22311.96
4/13/2004,22777.21,22994.87,22554.55,22619.62
4/12/2004,22724.7,22970.01,22496.26,22779.62
4/8/2004,22451.21,22739.8,22307.06,22724.7
4/7/2004,23060.99,23060.99,22443.38,22443.38
4/6/2004,23146.07,23178.84,22858.79,23071.6
4/5/2004,22948.95,23260.41,22772.57,23146.07
4/2/2004,22649.92,23034.4,22629.33,22948.95
4/1/2004,22142.26,22769.42,22142.26,22647.07
3/31/2004,22041.88,22255.98,21872.68,22142.26
3/30/2004,21531.24,22044.51,21531.24,22042.68
3/29/2004,21544.08,21816.98,21435.47,21530.7
3/26/2004,21001.25,21650.5,21001.25,21541.01
3/25/2004,20984.99,21323.08,20856.86,21000.38
3/24/2004,21202.17,21317.34,20833.87,20984.71
3/23/2004,21662.84,21831.54,21204.93,21204.93
3/22/2004,22247.78,22247.78,21569.02,21663.09
3/19/2004,22369.86,22470.15,22217.36,22260.64
3/18/2004,21901.26,22411.39,21678.74,22369.86
3/17/2004,21619.85,22034.18,21619.85,21900.98
3/16/2004,21234.25,21647,21234.25,21612.94
3/15/2004,21775.85,21836.41,21162.36,21233.65
3/12/2004,20769.64,21799.65,20769.64,21775.77
3/11/2004,21673.47,21749.99,20755.57,20763.14
3/10/2004,22673.51,22673.51,21670.28,21670.28
3/9/2004,22993.31,23093.65,22502.75,22673.76
3/8/2004,22873.86,23372.87,22873.86,22993.31
3/5/2004,22397.17,22937,22349.44,22872.94
3/4/2004,22541.5,22752.87,22255.54,22392.99
3/3/2004,22442.42,22800.79,22191.32,22550.49
3/2/2004,22496.36,22714.45,21941.66,22442.42
3/1/2004,21760.52,22527.74,21760.52,22498.59
2/27/2004,21455.07,21755.02,21447.59,21755.02
2/26/2004,21608.42,21608.42,21180.48,21449.61
2/25/2004,21341.09,21732.07,21341.09,21609.23
2/20/2004,20949.21,21341.97,20091.65,21336.91
2/19/2004,21998.07,21998.07,20876.72,20950.98
2/18/2004,22429.55,22667.59,21899.4,22000.12
2/17/2004,22195.32,22520.13,22016.79,22426.27
2/16/2004,22529.8,22529.8,21901.09,22188.88
2/13/2004,23019.94,23230.08,22187.59,22529.8
2/12/2004,23197.11,23374.24,22929.49,23063.45
2/11/2004,22172.66,23240.77,22056.82,23197.11
2/10/2004,21935.77,22215.95,21693.72,22171.49
2/9/2004,21969.68,22493.21,21852.51,21961.58
2/6/2004,21091.68,21968.81,20597.93,21968.81
2/5/2004,21684.53,21908.83,21077.25,21091.68
2/4/2004,22288.81,22718.28,21554.84,21684.53
2/3/2004,21794.08,22287.15,21794.08,22280.99
2/2/2004,21841.74,21866.78,21336.03,21786.95
1/30/2004,22384.23,22615.48,21649.3,21851.44
1/29/2004,23849.15,23859.08,22299.8,22386.18
1/28/2004,24226.04,24460.15,23786.77,23851.62
1/27/2004,24354.94,24472.73,23908.25,24226.04
1/26/2004,23471,24349.78,23471,24349.78
1/23/2004,22968.78,23514.92,22740.09,23471
1/22/2004,23299.22,23299.22,22681.98,22968.78
1/21/2004,23679.72,23679.72,23213.04,23301.82
1/20/2004,23381.95,23723.72,23381.95,23678.75
1/19/2004,23161.55,23492.82,23090.42,23385.17
1/16/2004,22964.11,23243.07,22687.05,23154.58
1/15/2004,23399.83,23399.83,22961.7,22961.7
1/14/2004,23947.11,24009.75,22878.39,23398.64
1/13/2004,24236.89,24518.15,23866.61,23939.63
1/12/2004,23895.92,24323.2,23891.68,24236.98
1/9/2004,23722.31,24088.32,23710.03,23916.72
1/8/2004,23333.99,23718.43,23122.4,23716.82
1/7/2004,23576.05,23899.32,23320.12,23320.12
1/6/2004,23531.74,23976.02,23179.79,23576.44
1/5/2004,22444.71,23531.74,22444.71,23531.74
1/2/2004,22232.53,22449.93,22208.32,22444.71
12/30/2003,22050.86,22310.27,22050.86,22236.39
12/29/2003,21815.17,22046.46,21815.17,22045.48
12/26/2003,21688.4,21828.6,21688.33,21806.57
12/23/2003,21630.95,21913.59,21630.95,21688.4
12/22/2003,21385.54,21630.23,21344.08,21630.23
12/19/2003,21488.65,21671.36,21381.31,21385.54
12/18/2003,21199.27,21502.15,21195.23,21489.27
12/17/2003,20763.46,21317.95,20763.46,21199.27
12/16/2003,20709.75,20842.43,20544.24,20759.56
12/15/2003,20973.94,21381.37,20709.24,20709.75
12/12/2003,21296.3,21513.77,20872.82,20973.94
12/11/2003,20970.78,21459.07,20970.78,21296.3
12/10/2003,21258.45,21394.27,20929.99,20972.6
12/9/2003,20889.09,21362.94,20889.09,21259.75
12/8/2003,20882.27,20937.16,20672.57,20888.91
12/5/2003,20418.21,20922.43,20418.21,20879.81
12/4/2003,20539.6,20570.16,20322.67,20414.17
12/3/2003,20462.02,20586.22,20322.25,20539.6
12/2/2003,20523.05,20629.68,20354.41,20458.49
12/1/2003,20183.97,20522.14,20183.97,20520.6
11/28/2003,19962.23,20187.96,19848.33,20183.97
11/27/2003,19694.56,19960.77,19615.91,19960.77
11/26/2003,19809.89,20001.89,19667.08,19694.82
11/25/2003,19694.16,19820.07,19615.37,19809.89
11/24/2003,19257.94,19729.77,19257.94,19690.54
11/21/2003,19197.42,19376.07,19143.72,19248.39
11/20/2003,18815.04,19261.5,18815.04,19199.14
11/19/2003,18819.25,18857.35,18610.34,18807.34
11/18/2003,18668.71,19021.52,18668.71,18812.97
11/17/2003,18984.66,18984.66,18648.48,18668.71
11/14/2003,18763.47,19051.96,18711.69,18985.87
11/13/2003,18794.6,19115.22,18676.96,18754.55
11/12/2003,18408.55,18812.18,18352.29,18793.54
11/11/2003,18571.53,18572.36,18260.91,18408.62
11/10/2003,18672.19,18724.84,18434.83,18572.29
11/7/2003,18613.82,18906.57,18613.82,18672.19
11/6/2003,18307.06,18679.6,18307.06,18612.96
11/5/2003,18544.83,18562.75,18266.94,18307.06
11/4/2003,18519.19,18713.8,18456.33,18541.18
11/3/2003,17982.8,18517.16,17982.8,18517.16
10/31/2003,18094.98,18217.71,17911.81,17982.49
10/30/2003,17944.91,18192.51,17730.78,18093.83
10/29/2003,18227.64,18454.28,17944.84,17944.84
10/28/2003,17750.48,18227.64,17691.47,18227.64
10/27/2003,17819.59,17964.07,17663.62,17750.48
10/24/2003,17686.68,17835.04,17340.41,17813.91
10/23/2003,18234.62,18234.62,17592.48,17689.81
10/22/2003,18448.72,18448.72,18220.95,18234.83
10/21/2003,18369.96,18659.96,18369.96,18448.72
10/20/2003,17790.71,18399.47,17770.04,18369.59
10/17/2003,17922.79,17945.96,17678.96,17790.71
10/16/2003,17944.37,18075.41,17833.52,17955.04
10/15/2003,18175.62,18313,17818.72,17942.04
10/14/2003,18063.1,18245.67,18063.1,18178.01
10/13/2003,17676.16,18074.66,17676.16,18061.94
10/10/2003,17698.85,17833.6,17495.56,17676.14
10/9/2003,17804.8,18060.14,17553.46,17708.17
10/8/2003,17474,17952.11,17474,17804.8
10/7/2003,17278.45,17537.34,17134.18,17470.14
10/6/2003,17089.57,17345.58,17026.05,17273.38
10/3/2003,16898.4,17290.2,16898.4,17089.3
10/2/2003,16581.79,17070.14,16581.79,16893.61
10/1/2003,16009.83,16609.45,16009.83,16578.74
9/30/2003,16108.79,16286.68,16009.95,16010.67
9/29/2003,15809.86,16115.13,15767.88,16108.73
9/26/2003,15807.47,16112.54,15773.47,15810.66
9/25/2003,16058.08,16203.16,15775.44,15806.02
9/24/2003,16446.22,16636.35,16052.83,16057.85
9/23/2003,16488.29,16541.94,16225.59,16443.53
9/22/2003,16850.33,16850.33,16449.64,16485.6
9/19/2003,16889.82,17104.03,16822.23,16851.49
9/18/2003,16492.38,16910.69,16423.66,16889.41
9/17/2003,16279.79,16492.38,16225.19,16492.38
9/16/2003,16353.72,16496.36,16257.56,16269.58
9/15/2003,16422.77,16600.92,16277.22,16341.75
9/12/2003,16283.11,16508.38,16058.26,16421.35
9/11/2003,15985.45,16454.23,15985.45,16292.43
9/10/2003,15716.37,15997.06,15491.83,15983.27
9/9/2003,16051.01,16062.18,15699.17,15718.3
9/8/2003,15904.35,16238.63,15894.73,16050.22
9/5/2003,15706.67,15951.27,15610.05,15899.64
9/4/2003,15634.54,15884.35,15564.45,15704.8
9/3/2003,15454.76,15690.32,15454.76,15633.8
9/2/2003,15352.12,15474.58,15320.74,15454.31
9/1/2003,15174.49,15374.12,15074.71,15352.12
8/29/2003,15064.56,15196.76,14856.62,15174.49
8/28/2003,15151.27,15252.36,14928.74,15064.56
8/27/2003,14875.7,15142.59,14875.7,15142.59
8/26/2003,14474.66,14947.79,14425.06,14877.66
8/25/2003,14613.03,14713.72,14425.72,14473.17
8/22/2003,14669.91,14764.5,14588.5,14613.03
8/21/2003,14469.56,14686.71,14398.48,14669.91
8/20/2003,14157.8,14505.97,14057.81,14466.9
8/19/2003,14146.69,14235.87,14091.02,14157.94
8/18/2003,13900.2,14146.62,13900.2,14146.29
8/15/2003,13809.86,13951.58,13744.08,13889.57
8/14/2003,13683.02,13848.91,13528.94,13812.12
8/13/2003,13597.18,13857.57,13541.94,13682.25
8/12/2003,13558.5,13765.72,13553.03,13602.41
8/11/2003,13499.83,13581.78,13442.22,13560.26
8/8/2003,13332.62,13513.34,13332.62,13499.97
8/7/2003,12891.94,13350.14,12891.94,13328.37
8/6/2003,13060.45,13188.17,12839.31,12887.73
8/5/2003,12940.09,13112.34,12940.09,13059.27
8/4/2003,13127.81,13127.81,12756.58,12938.85
8/1/2003,13578.72,13578.72,13129.81,13129.81
7/31/2003,13475.46,13615.31,13475.46,13571.73
7/30/2003,13623.34,13697.69,13452.78,13474.58
7/29/2003,13651.76,13703.77,13576.5,13623.34
7/28/2003,13751.59,13783.49,13604.77,13643.37
7/25/2003,13761.13,13867.76,13660.69,13750.36
7/24/2003,13799.4,13946.96,13754.95,13761.1
7/23/2003,13851.68,13942.2,13755.27,13798.79
7/22/2003,13675.85,13867.27,13671.17,13835.2
7/21/2003,13794.26,13859.19,13675.85,13675.85
7/18/2003,13622.29,13809.31,13622.29,13794.26
7/17/2003,13486.65,13635.67,13359.89,13622.29
7/16/2003,13612.5,13633.18,13434.58,13487.24
7/15/2003,13592.81,13735.72,13567.94,13614.1
7/14/2003,13322.33,13634.93,13322.33,13588.14
7/11/2003,13498.29,13522.49,13287.16,13320.58
7/10/2003,13622.27,13622.27,13407.4,13501.29
7/8/2003,13401.37,13618.8,13338.81,13618.8
7/7/2003,13273.65,13444.07,13272.91,13402.01
7/4/2003,13134.64,13292.14,13067.44,13273.65
7/3/2003,13307.92,13308.74,13134.41,13134.41
7/2/2003,13291.87,13376.36,13239.59,13310.47
7/1/2003,12967.27,13291.1,12893.22,13291.1
6/30/2003,13026.68,13066.32,12930.17,12972.58
6/27/2003,13111.64,13193.34,12975.73,13024.12
6/26/2003,13030.5,13237.32,13030.03,13111.71
6/25/2003,13109.69,13285.9,13014.57,13025.71
6/24/2003,12993.09,13204.18,12993.09,13108.41
6/23/2003,13132.44,13273.37,12894.51,12991.28
6/20/2003,13514.12,13514.12,13104.87,13130.96
6/18/2003,13789.86,13889.6,13372.18,13510.5
6/17/2003,13843.07,13973.22,13731.68,13776.63
6/16/2003,13736.86,13963.04,13696.55,13832.86
6/13/2003,13980.43,14047.19,13677.4,13733.7
6/12/2003,13901.31,14007.13,13738.47,13982.72
6/11/2003,13898.48,13930.24,13720.84,13876.52
6/10/2003,13868.98,14072.35,13808.32,13893.73
6/9/2003,13926.43,13978.96,13809.68,13845.73
6/6/2003,13794.02,14071.32,13794.02,13923.11
6/5/2003,13689.89,13908.09,13588.16,13779.88
6/4/2003,13386.02,13760.37,13374.32,13718.08
6/3/2003,13230.58,13350.11,13106.19,13350.11
6/2/2003,13441.01,13504.51,13211.75,13228.78
5/30/2003,13412.68,13541.09,13312.3,13421.6
5/29/2003,13302.53,13507.26,13300.91,13405.29
5/28/2003,13256.58,13426.73,13256.58,13294.34
5/27/2003,12861.41,13320.9,12859.14,13246.26
5/26/2003,13148.99,13239,12852.46,12852.46
5/23/2003,13101.03,13245.58,13029.3,13142.69
5/22/2003,13031.09,13173.42,12970.96,13100.9
5/21/2003,12749.06,13076.52,12710.72,13033.66
5/20/2003,12752.56,12752.56,12576.42,12745.1
5/19/2003,13178.84,13181.85,12731.5,12745.94
5/16/2003,13143.23,13224.98,12876.51,13224.98
5/15/2003,13464.82,13464.99,13092.08,13129.69
5/14/2003,13428.15,13482.66,13336.27,13459.37
5/13/2003,13322.04,13564.8,13316.15,13420.65
5/12/2003,13206.38,13344.93,13096.42,13320.34
5/9/2003,12949.71,13247.05,12949.71,13214.1
5/8/2003,12968.56,13028.13,12864.14,12920.88
5/7/2003,12669.16,12981.49,12664.08,12956.15
5/6/2003,12828.87,12846.48,12608.37,12643.57
5/5/2003,12829.37,12869.96,12717.25,12832.76
5/2/2003,12564.69,12865.95,12541.69,12810.08
4/30/2003,12713.29,12746.13,12556.7,12556.7
4/29/2003,12470.07,12819.92,12470.07,12677.98
4/28/2003,12128.44,12480.44,12008.85,12462.4
4/25/2003,12124.07,12185.31,12058.81,12126.05
4/24/2003,12370.18,12382.64,12100.48,12120.34
4/23/2003,12455.21,12455.21,12314.59,12394.36
4/22/2003,12392.9,12502.41,12245.25,12452.48
4/17/2003,12051.78,12431.59,12051.78,12395.4
4/16/2003,12119.65,12244.6,12011.56,12043.14
4/15/2003,11865.41,12110.69,11827.51,12106
4/14/2003,11725.97,11888.85,11719.47,11873.91
4/11/2003,11613.95,11752.95,11608,11718.77
4/10/2003,11783.68,11818.94,11577.77,11591.45
4/9/2003,11783.61,11903.84,11754.1,11758.9
4/8/2003,12124.17,12135.93,11732.01,11778.52
4/7/2003,12153.97,12435.81,12120.41,12135.96
4/4/2003,12014.21,12134.56,11923.59,12065.51
4/3/2003,11877.05,12132.48,11876.36,12006.2
4/2/2003,11615.37,11997.63,11602.08,11872
4/1/2003,11282.62,11616.55,11282.62,11592.1
3/31/2003,11387.16,11387.16,11214.7,11273.63
3/28/2003,11272.8,11420.99,11220.7,11396.2
3/27/2003,11203.99,11261.57,11035.66,11233.48
3/26/2003,11248.3,11296.32,11186.42,11206.3
3/25/2003,11047.47,11242.89,11034.79,11232.26
3/24/2003,11361.63,11361.63,11024.05,11052.62
3/21/2003,11176.49,11413.49,11176.49,11377.42
3/20/2003,10993.12,11174.27,10857.51,11158.98
3/19/2003,11143.06,11143.06,10944.36,11006.39
3/18/2003,10890.53,11192.21,10890.53,11150.99
3/17/2003,10782.89,10940.25,10608.71,10874.75
3/14/2003,10791.6,10923.89,10755.27,10817.36
3/13/2003,10606.44,10839.61,10590.51,10783.04
3/12/2003,10343.28,10578.66,10289.56,10576.93
3/11/2003,10314.04,10407.51,10199.41,10339.68
3/10/2003,10694.68,10694.68,10294.24,10308.61
3/7/2003,10608.04,10800.37,10438.48,10723.79
3/6/2003,10311.05,10626.24,10310.59,10615.31
3/5/2003,10262.88,10318.46,10104.25,10305.52
2/28/2003,10153.01,10280.61,10152.23,10280.61
2/27/2003,10006.12,10145.77,9998.19,10126.05
2/26/2003,10191.64,10270.72,9976.54,9994.89
2/25/2003,10231.35,10231.35,10022.26,10191.93
2/24/2003,10333.77,10454.35,10251.24,10253.51
2/21/2003,10222.2,10339.62,10143.86,10330.87
2/20/2003,10258.9,10267.93,10118.25,10216.84
2/19/2003,10434.25,10434.25,10206.14,10251.86
2/18/2003,10191.86,10465.97,10165.72,10449.69
2/17/2003,10089.39,10229.32,10089.39,10188.99
2/14/2003,10103.4,10162.73,9968.08,10080.83
2/13/2003,10509.02,10509.02,10090.67,10107.77
2/12/2003,10511.98,10587.32,10445.06,10509.87
2/11/2003,10490.87,10649.86,10475.16,10509.42
2/10/2003,10387.79,10526.7,10309.64,10479.61
2/7/2003,10566.72,10691.77,10354.69,10380.59
2/6/2003,10587.3,10588.87,10360.07,10565.83
2/5/2003,10580.95,10760.94,10496.51,10591.81
2/4/2003,10878.94,10878.94,10534.04,10577.17
2/3/2003,10943.23,11067.09,10852.23,10910.01
1/31/2003,10760.72,11004.26,10740.85,10941.09
1/30/2003,10872.65,11000.62,10704.6,10750.79
1/29/2003,10514.44,10863.31,10456.63,10863.31
1/28/2003,10534.18,10650.24,10495,10516.84
1/27/2003,10768.07,10768.07,10461.76,10529.77
1/24/2003,11157.46,11157.69,10752.97,10783.65
1/23/2003,11147.69,11335.62,11027.41,11162.14
1/22/2003,11428.1,11428.1,11132.18,11142.48
1/21/2003,11610.12,11661.79,11433.56,11434.71
1/20/2003,11675.01,11742.26,11544.9,11648.38
1/17/2003,11951.77,11951.77,11555.17,11675.7
1/16/2003,11973.03,12193.11,11920.77,11951.93
1/15/2003,12150.69,12150.69,11898.88,11971.31
1/14/2003,12131.3,12174.66,12052.09,12174.66
1/13/2003,12242.86,12349.75,12095.01,12110.27
1/10/2003,11924.82,12242.92,11924.82,12242.92
1/9/2003,11813.59,11964.22,11780.34,11911.72
1/8/2003,11874.51,11927.95,11757.05,11785.54
1/7/2003,12009.62,12017.6,11842.13,11876.09
1/6/2003,11636.31,12031.9,11633.44,12019.7
1/3/2003,11631.77,11797.79,11600.23,11600.23
1/2/2003,11290.76,11602.98,11290.76,11602.98
12/30/2002,11235.28,11324.79,11211.74,11268.47
12/27/2002,11325.58,11325.58,11207.3,11234.49
12/26/2002,11475.23,11475.23,11300.69,11318.08
12/23/2002,11493.05,11648.37,11383.63,11470.15
12/20/2002,11275.27,11605.57,11262.15,11489.99
12/19/2002,10986.89,11222.03,10983.91,11207.5
12/18/2002,10833.4,11006.68,10722.99,10984.5
12/17/2002,10803.31,10948.21,10797.62,10832.56
12/16/2002,10619.53,10798.4,10611.29,10771.08
12/13/2002,10597.76,10647.96,10493.65,10564.35
12/12/2002,10616.8,10742.86,10568.92,10586.92
12/11/2002,10339.65,10652.12,10339.65,10613.62
12/10/2002,10344.82,10497.46,10307.17,10331.33
12/9/2002,10562.09,10562.09,10338.75,10338.75
12/6/2002,10414.48,10575.45,10412.23,10569.02
12/5/2002,10644.88,10650.56,10345.68,10413.09
12/4/2002,10664.37,10681.25,10505.2,10640.11
12/3/2002,10671.7,10673.84,10575.75,10662.83
12/2/2002,10516.98,10735.07,10516.98,10673.79
11/29/2002,10249.73,10518.71,10249.73,10508.81
11/28/2002,10222.44,10291.71,10187.08,10239.18
11/27/2002,10142.31,10286.16,10123.12,10226.44
11/26/2002,10243.12,10283.13,10084.24,10131.69
11/25/2002,10407.09,10447.17,10234.37,10245.5
11/22/2002,10288.07,10433.04,10123.66,10404.12
11/21/2002,10104.54,10318.21,10085.91,10289.47
11/20/2002,9983,10111.8,9901.33,10087.57
11/19/2002,9970.89,10051.63,9839.29,9971.23
11/18/2002,9910.16,10099.85,9910.16,9970.89
11/14/2002,9762.25,9903.78,9738.16,9884.27
11/13/2002,9720.82,9812.98,9569.19,9763.65
11/12/2002,9863.72,9871.02,9647.45,9720.55
11/11/2002,9873.42,9977.13,9867.53,9885.65
11/8/2002,9858.56,10030.46,9856.89,9860.29
11/7/2002,9734.24,9893.11,9618.49,9799.3
11/6/2002,9856.87,9861.46,9583.32,9702.76
11/5/2002,9904.12,10034.3,9825.05,9861.22
11/4/2002,10146.94,10377.91,9912.76,9912.76
11/1/2002,10172.28,10265.75,10043.39,10140.05
10/31/2002,10098.93,10241.12,10063.41,10167.71
10/30/2002,9601.57,10096.54,9601.57,10068.64
10/29/2002,9570.16,9655.57,9439.07,9600.76
10/28/2002,10022.18,10092.04,9573.27,9573.94
10/25/2002,9807.21,10067.02,9697.93,10014.82
10/24/2002,9832.11,10106.6,9763.46,9799.16
10/23/2002,9341.56,9840.03,9263.12,9840.03
10/22/2002,9099.46,9331.36,8982.06,9331.36
10/21/2002,9021.85,9161.08,8979.27,9128.03
10/18/2002,8902.03,9080.65,8873,9022.49
10/17/2002,8397.12,8919.64,8397.12,8901.86
10/16/2002,8509.92,8513.3,8224.61,8370.88
10/15/2002,8452.28,8621.8,8445.67,8506.91
10/14/2002,8853.11,8853.11,8429.95,8450.85
10/11/2002,8864.49,9042.14,8832.44,8854.85
10/10/2002,8708.02,8932.12,8706.62,8866.24
10/9/2002,8838.04,9290.5,8603.92,8714.9
10/8/2002,8870.02,8909.43,8690.6,8846.53
10/7/2002,9268.3,9287.86,8841.46,8863.13
10/4/2002,9151.12,9319.28,9091.7,9259.76
10/3/2002,8852.44,9170.3,8807.44,9139.88
10/2/2002,9010.76,9131.97,8810.57,8820.05
10/1/2002,8642.43,9021.31,8636.63,8997.53
9/30/2002,8718.34,8720.3,8352.3,8622.54
9/27/2002,9199.9,9202.36,8703.46,8715.87
9/26/2002,9250.78,9386.25,9169.9,9199.01
9/25/2002,9206.87,9357.47,9206.87,9227.69
9/24/2002,9245.14,9341.47,9069.4,9148.43
9/23/2002,9574.74,9574.74,9137.21,9264.17
9/20/2002,9374.85,9637.61,9374.85,9585.48
9/19/2002,9511.99,9626.27,9352.77,9372.32
9/18/2002,9626.19,9637.66,9399.09,9505.38
9/17/2002,9855.22,9942.74,9613.42,9650.08
9/16/2002,10171.42,10172.27,9821.98,9831.05
9/13/2002,10156.41,10218.87,10086.46,10180.94
9/12/2002,10182.17,10187.66,10031.56,10172.54
9/11/2002,9967.35,10247.59,9967.35,10182.22
9/10/2002,9962.38,10051.83,9840.73,9960.18
9/9/2002,9725.21,9954.68,9715.76,9954.36
9/6/2002,9738.68,9881.8,9643.03,9716.97
9/5/2002,9992.79,9992.79,9708.81,9723.47
9/4/2002,10166.6,10173.97,9921.4,9996.86
9/3/2002,10364.59,10371.97,10064.99,10135.8
9/2/2002,10382.72,10477.18,10312.13,10378.42
8/30/2002,10465.35,10604.3,10381.76,10382.2
8/29/2002,10351.1,10519.13,10175.17,10455.32
8/28/2002,10383.39,10436.39,10230.63,10379.86
8/27/2002,10117.58,10388.93,10117.58,10371.98
8/26/2002,9690.18,10100.01,9689.19,10097.56
8/23/2002,9710.36,9761.36,9594.02,9676.39
8/22/2002,9441.42,9703.3,9411.91,9702.58
8/21/2002,9269.72,9494.97,9269.56,9437.66
8/20/2002,9455.12,9552.42,9258.04,9263.03
8/19/2002,9512.15,9656.67,9403.97,9416.73
8/16/2002,9212.87,9538.65,9212.6,9526.28
8/15/2002,9372.59,9472.63,9160.93,9183.25
8/14/2002,9460.95,9587.3,9016.73,9343.04
8/13/2002,9723.95,9842.02,9444.1,9444.1
8/12/2002,10007.5,10009.24,9687.46,9723.69
8/9/2002,10314.83,10314.83,9971.01,9985.77
8/8/2002,9911.48,10420.02,9911.48,10315.68
8/7/2002,9765.57,9933.7,9649.44,9869.6
8/6/2002,9472.18,9794.84,9470.91,9755.08
8/5/2002,9848.4,9848.4,9451.74,9469.84
8/2/2002,9768.08,9943.06,9737.73,9852.03
8/1/2002,9781.76,9863.99,9537.28,9759.64
7/31/2002,9346.1,9896.2,9343.69,9762.59
7/30/2002,9247.25,9613.24,9188.02,9341.88
7/29/2002,9251.03,9672.8,9240.47,9240.47
7/26/2002,9671.92,9778.35,9155.37,9217.15
7/25/2002,9947.04,9947.04,9485.67,9665.9
7/24/2002,9739.12,9972.84,9423.33,9937.38
7/23/2002,9899.6,10081.64,9602.99,9745.83
7/22/2002,10567.9,10567.9,9879.34,9892.33
7/19/2002,10812.57,10812.84,10544.72,10583.15
7/18/2002,10757.18,10915.41,10709.93,10812.78
7/17/2002,10589.12,10813.93,10589.12,10754.62
7/16/2002,10645.71,10743.49,10521.59,10577.81
7/15/2002,10966.17,10969.22,10474.03,10633.2
7/12/2002,10811.2,10967.53,10697,10967
7/11/2002,10545.03,10810.45,10466.51,10806.45
7/10/2002,10689.68,10850.89,10539.1,10555.99
7/8/2002,10524.14,10708.09,10505.65,10687.09
7/5/2002,10662.68,10667.55,10424.84,10523.65
